The Absolute Way;Relative Way;Class
C:\Users\student\PycharmProjects\pp_lab2-main\dataset\dataset_another\zebra_0198.jpg;dataset/dataset_another/zebra_0198.jpg;zebra
C:\Users\student\PycharmProjects\pp_lab2-main\dataset\dataset_another\zebra_0199.jpg;dataset/dataset_another/zebra_0199.jpg;zebra
C:\Users\student\PycharmProjects\pp_lab2-main\dataset\dataset_another\zebra_0200.jpg;dataset/dataset_another/zebra_0200.jpg;zebra
C:\Users\student\PycharmProjects\pp_lab2-main\dataset\dataset_another\zebra_0201.jpg;dataset/dataset_another/zebra_0201.jpg;zebra
C:\Users\student\PycharmProjects\pp_lab2-main\dataset\dataset_another\zebra_0202.jpg;dataset/dataset_another/zebra_0202.jpg;zebra
C:\Users\student\PycharmProjects\pp_lab2-main\dataset\dataset_another\zebra_0203.jpg;dataset/dataset_another/zebra_0203.jpg;zebra
C:\Users\student\PycharmProjects\pp_lab2-main\dataset\dataset_another\zebra_0204.jpg;dataset/dataset_another/zebra_0204.jpg;zebra
C:\Users\student\PycharmProjects\pp_lab2-main\dataset\dataset_another\zebra_0205.jpg;dataset/dataset_another/zebra_0205.jpg;zebra
C:\Users\student\PycharmProjects\pp_lab2-main\dataset\dataset_another\zebra_0206.jpg;dataset/dataset_another/zebra_0206.jpg;zebra
C:\Users\student\PycharmProjects\pp_lab2-main\dataset\dataset_another\zebra_0207.jpg;dataset/dataset_another/zebra_0207.jpg;zebra
C:\Users\student\PycharmProjects\pp_lab2-main\dataset\dataset_another\zebra_0208.jpg;dataset/dataset_another/zebra_0208.jpg;zebra
C:\Users\student\PycharmProjects\pp_lab2-main\dataset\dataset_another\zebra_0209.jpg;dataset/dataset_another/zebra_0209.jpg;zebra
C:\Users\student\PycharmProjects\pp_lab2-main\dataset\dataset_another\zebra_0210.jpg;dataset/dataset_another/zebra_0210.jpg;zebra
C:\Users\student\PycharmProjects\pp_lab2-main\dataset\dataset_another\zebra_0211.jpg;dataset/dataset_another/zebra_0211.jpg;zebra
C:\Users\student\PycharmProjects\pp_lab2-main\dataset\dataset_another\zebra_0212.jpg;dataset/dataset_another/zebra_0212.jpg;zebra
C:\Users\student\PycharmProjects\pp_lab2-main\dataset\dataset_another\zebra_0213.jpg;dataset/dataset_another/zebra_0213.jpg;zebra
C:\Users\student\PycharmProjects\pp_lab2-main\dataset\dataset_another\zebra_0214.jpg;dataset/dataset_another/zebra_0214.jpg;zebra
C:\Users\student\PycharmProjects\pp_lab2-main\dataset\dataset_another\zebra_0215.jpg;dataset/dataset_another/zebra_0215.jpg;zebra
C:\Users\student\PycharmProjects\pp_lab2-main\dataset\dataset_another\zebra_0216.jpg;dataset/dataset_another/zebra_0216.jpg;zebra
C:\Users\student\PycharmProjects\pp_lab2-main\dataset\dataset_another\zebra_0217.jpg;dataset/dataset_another/zebra_0217.jpg;zebra
C:\Users\student\PycharmProjects\pp_lab2-main\dataset\dataset_another\zebra_0218.jpg;dataset/dataset_another/zebra_0218.jpg;zebra
C:\Users\student\PycharmProjects\pp_lab2-main\dataset\dataset_another\zebra_0219.jpg;dataset/dataset_another/zebra_0219.jpg;zebra
C:\Users\student\PycharmProjects\pp_lab2-main\dataset\dataset_another\zebra_0220.jpg;dataset/dataset_another/zebra_0220.jpg;zebra
C:\Users\student\PycharmProjects\pp_lab2-main\dataset\dataset_another\zebra_0221.jpg;dataset/dataset_another/zebra_0221.jpg;zebra
C:\Users\student\PycharmProjects\pp_lab2-main\dataset\dataset_another\zebra_0222.jpg;dataset/dataset_another/zebra_0222.jpg;zebra
C:\Users\student\PycharmProjects\pp_lab2-main\dataset\dataset_another\zebra_0223.jpg;dataset/dataset_another/zebra_0223.jpg;zebra
C:\Users\student\PycharmProjects\pp_lab2-main\dataset\dataset_another\zebra_0224.jpg;dataset/dataset_another/zebra_0224.jpg;zebra
C:\Users\student\PycharmProjects\pp_lab2-main\dataset\dataset_another\zebra_0225.jpg;dataset/dataset_another/zebra_0225.jpg;zebra
C:\Users\student\PycharmProjects\pp_lab2-main\dataset\dataset_another\zebra_0226.jpg;dataset/dataset_another/zebra_0226.jpg;zebra
C:\Users\student\PycharmProjects\pp_lab2-main\dataset\dataset_another\zebra_0227.jpg;dataset/dataset_another/zebra_0227.jpg;zebra
C:\Users\student\PycharmProjects\pp_lab2-main\dataset\dataset_another\zebra_0228.jpg;dataset/dataset_another/zebra_0228.jpg;zebra
C:\Users\student\PycharmProjects\pp_lab2-main\dataset\dataset_another\zebra_0229.jpg;dataset/dataset_another/zebra_0229.jpg;zebra
C:\Users\student\PycharmProjects\pp_lab2-main\dataset\dataset_another\zebra_0230.jpg;dataset/dataset_another/zebra_0230.jpg;zebra
C:\Users\student\PycharmProjects\pp_lab2-main\dataset\dataset_another\zebra_0231.jpg;dataset/dataset_another/zebra_0231.jpg;zebra
C:\Users\student\PycharmProjects\pp_lab2-main\dataset\dataset_another\zebra_0232.jpg;dataset/dataset_another/zebra_0232.jpg;zebra
C:\Users\student\PycharmProjects\pp_lab2-main\dataset\dataset_another\zebra_0233.jpg;dataset/dataset_another/zebra_0233.jpg;zebra
C:\Users\student\PycharmProjects\pp_lab2-main\dataset\dataset_another\zebra_0234.jpg;dataset/dataset_another/zebra_0234.jpg;zebra
C:\Users\student\PycharmProjects\pp_lab2-main\dataset\dataset_another\zebra_0235.jpg;dataset/dataset_another/zebra_0235.jpg;zebra
C:\Users\student\PycharmProjects\pp_lab2-main\dataset\dataset_another\zebra_0236.jpg;dataset/dataset_another/zebra_0236.jpg;zebra
C:\Users\student\PycharmProjects\pp_lab2-main\dataset\dataset_another\zebra_0237.jpg;dataset/dataset_another/zebra_0237.jpg;zebra
C:\Users\student\PycharmProjects\pp_lab2-main\dataset\dataset_another\zebra_0238.jpg;dataset/dataset_another/zebra_0238.jpg;zebra
C:\Users\student\PycharmProjects\pp_lab2-main\dataset\dataset_another\zebra_0239.jpg;dataset/dataset_another/zebra_0239.jpg;zebra
C:\Users\student\PycharmProjects\pp_lab2-main\dataset\dataset_another\zebra_0240.jpg;dataset/dataset_another/zebra_0240.jpg;zebra
C:\Users\student\PycharmProjects\pp_lab2-main\dataset\dataset_another\zebra_0241.jpg;dataset/dataset_another/zebra_0241.jpg;zebra
C:\Users\student\PycharmProjects\pp_lab2-main\dataset\dataset_another\zebra_0242.jpg;dataset/dataset_another/zebra_0242.jpg;zebra
C:\Users\student\PycharmProjects\pp_lab2-main\dataset\dataset_another\zebra_0243.jpg;dataset/dataset_another/zebra_0243.jpg;zebra
C:\Users\student\PycharmProjects\pp_lab2-main\dataset\dataset_another\zebra_0244.jpg;dataset/dataset_another/zebra_0244.jpg;zebra
C:\Users\student\PycharmProjects\pp_lab2-main\dataset\dataset_another\zebra_0245.jpg;dataset/dataset_another/zebra_0245.jpg;zebra
C:\Users\student\PycharmProjects\pp_lab2-main\dataset\dataset_another\zebra_0246.jpg;dataset/dataset_another/zebra_0246.jpg;zebra
C:\Users\student\PycharmProjects\pp_lab2-main\dataset\dataset_another\zebra_0247.jpg;dataset/dataset_another/zebra_0247.jpg;zebra
C:\Users\student\PycharmProjects\pp_lab2-main\dataset\dataset_another\zebra_0248.jpg;dataset/dataset_another/zebra_0248.jpg;zebra
C:\Users\student\PycharmProjects\pp_lab2-main\dataset\dataset_another\zebra_0249.jpg;dataset/dataset_another/zebra_0249.jpg;zebra
C:\Users\student\PycharmProjects\pp_lab2-main\dataset\dataset_another\zebra_0250.jpg;dataset/dataset_another/zebra_0250.jpg;zebra
C:\Users\student\PycharmProjects\pp_lab2-main\dataset\dataset_another\zebra_0251.jpg;dataset/dataset_another/zebra_0251.jpg;zebra
C:\Users\student\PycharmProjects\pp_lab2-main\dataset\dataset_another\zebra_0252.jpg;dataset/dataset_another/zebra_0252.jpg;zebra
C:\Users\student\PycharmProjects\pp_lab2-main\dataset\dataset_another\zebra_0253.jpg;dataset/dataset_another/zebra_0253.jpg;zebra
C:\Users\student\PycharmProjects\pp_lab2-main\dataset\dataset_another\zebra_0254.jpg;dataset/dataset_another/zebra_0254.jpg;zebra
C:\Users\student\PycharmProjects\pp_lab2-main\dataset\dataset_another\zebra_0255.jpg;dataset/dataset_another/zebra_0255.jpg;zebra
C:\Users\student\PycharmProjects\pp_lab2-main\dataset\dataset_another\zebra_0256.jpg;dataset/dataset_another/zebra_0256.jpg;zebra
C:\Users\student\PycharmProjects\pp_lab2-main\dataset\dataset_another\zebra_0257.jpg;dataset/dataset_another/zebra_0257.jpg;zebra
C:\Users\student\PycharmProjects\pp_lab2-main\dataset\dataset_another\zebra_0258.jpg;dataset/dataset_another/zebra_0258.jpg;zebra
C:\Users\student\PycharmProjects\pp_lab2-main\dataset\dataset_another\zebra_0259.jpg;dataset/dataset_another/zebra_0259.jpg;zebra
C:\Users\student\PycharmProjects\pp_lab2-main\dataset\dataset_another\zebra_0260.jpg;dataset/dataset_another/zebra_0260.jpg;zebra
C:\Users\student\PycharmProjects\pp_lab2-main\dataset\dataset_another\zebra_0261.jpg;dataset/dataset_another/zebra_0261.jpg;zebra
C:\Users\student\PycharmProjects\pp_lab2-main\dataset\dataset_another\zebra_0262.jpg;dataset/dataset_another/zebra_0262.jpg;zebra
C:\Users\student\PycharmProjects\pp_lab2-main\dataset\dataset_another\zebra_0263.jpg;dataset/dataset_another/zebra_0263.jpg;zebra
C:\Users\student\PycharmProjects\pp_lab2-main\dataset\dataset_another\zebra_0264.jpg;dataset/dataset_another/zebra_0264.jpg;zebra
C:\Users\student\PycharmProjects\pp_lab2-main\dataset\dataset_another\zebra_0265.jpg;dataset/dataset_another/zebra_0265.jpg;zebra
C:\Users\student\PycharmProjects\pp_lab2-main\dataset\dataset_another\zebra_0266.jpg;dataset/dataset_another/zebra_0266.jpg;zebra
C:\Users\student\PycharmProjects\pp_lab2-main\dataset\dataset_another\zebra_0267.jpg;dataset/dataset_another/zebra_0267.jpg;zebra
C:\Users\student\PycharmProjects\pp_lab2-main\dataset\dataset_another\zebra_0268.jpg;dataset/dataset_another/zebra_0268.jpg;zebra
C:\Users\student\PycharmProjects\pp_lab2-main\dataset\dataset_another\zebra_0269.jpg;dataset/dataset_another/zebra_0269.jpg;zebra
C:\Users\student\PycharmProjects\pp_lab2-main\dataset\dataset_another\zebra_0270.jpg;dataset/dataset_another/zebra_0270.jpg;zebra
C:\Users\student\PycharmProjects\pp_lab2-main\dataset\dataset_another\zebra_0271.jpg;dataset/dataset_another/zebra_0271.jpg;zebra
C:\Users\student\PycharmProjects\pp_lab2-main\dataset\dataset_another\zebra_0272.jpg;dataset/dataset_another/zebra_0272.jpg;zebra
C:\Users\student\PycharmProjects\pp_lab2-main\dataset\dataset_another\zebra_0273.jpg;dataset/dataset_another/zebra_0273.jpg;zebra
C:\Users\student\PycharmProjects\pp_lab2-main\dataset\dataset_another\zebra_0274.jpg;dataset/dataset_another/zebra_0274.jpg;zebra
C:\Users\student\PycharmProjects\pp_lab2-main\dataset\dataset_another\zebra_0275.jpg;dataset/dataset_another/zebra_0275.jpg;zebra
C:\Users\student\PycharmProjects\pp_lab2-main\dataset\dataset_another\zebra_0276.jpg;dataset/dataset_another/zebra_0276.jpg;zebra
C:\Users\student\PycharmProjects\pp_lab2-main\dataset\dataset_another\zebra_0277.jpg;dataset/dataset_another/zebra_0277.jpg;zebra
C:\Users\student\PycharmProjects\pp_lab2-main\dataset\dataset_another\zebra_0278.jpg;dataset/dataset_another/zebra_0278.jpg;zebra
C:\Users\student\PycharmProjects\pp_lab2-main\dataset\dataset_another\zebra_0279.jpg;dataset/dataset_another/zebra_0279.jpg;zebra
C:\Users\student\PycharmProjects\pp_lab2-main\dataset\dataset_another\zebra_0280.jpg;dataset/dataset_another/zebra_0280.jpg;zebra
C:\Users\student\PycharmProjects\pp_lab2-main\dataset\dataset_another\zebra_0281.jpg;dataset/dataset_another/zebra_0281.jpg;zebra
C:\Users\student\PycharmProjects\pp_lab2-main\dataset\dataset_another\zebra_0282.jpg;dataset/dataset_another/zebra_0282.jpg;zebra
C:\Users\student\PycharmProjects\pp_lab2-main\dataset\dataset_another\zebra_0283.jpg;dataset/dataset_another/zebra_0283.jpg;zebra
C:\Users\student\PycharmProjects\pp_lab2-main\dataset\dataset_another\zebra_0284.jpg;dataset/dataset_another/zebra_0284.jpg;zebra
C:\Users\student\PycharmProjects\pp_lab2-main\dataset\dataset_another\zebra_0285.jpg;dataset/dataset_another/zebra_0285.jpg;zebra
C:\Users\student\PycharmProjects\pp_lab2-main\dataset\dataset_another\zebra_0286.jpg;dataset/dataset_another/zebra_0286.jpg;zebra
C:\Users\student\PycharmProjects\pp_lab2-main\dataset\dataset_another\zebra_0287.jpg;dataset/dataset_another/zebra_0287.jpg;zebra
C:\Users\student\PycharmProjects\pp_lab2-main\dataset\dataset_another\zebra_0288.jpg;dataset/dataset_another/zebra_0288.jpg;zebra
C:\Users\student\PycharmProjects\pp_lab2-main\dataset\dataset_another\zebra_0289.jpg;dataset/dataset_another/zebra_0289.jpg;zebra
C:\Users\student\PycharmProjects\pp_lab2-main\dataset\dataset_another\zebra_0290.jpg;dataset/dataset_another/zebra_0290.jpg;zebra
C:\Users\student\PycharmProjects\pp_lab2-main\dataset\dataset_another\zebra_0291.jpg;dataset/dataset_another/zebra_0291.jpg;zebra
C:\Users\student\PycharmProjects\pp_lab2-main\dataset\dataset_another\zebra_0292.jpg;dataset/dataset_another/zebra_0292.jpg;zebra
C:\Users\student\PycharmProjects\pp_lab2-main\dataset\dataset_another\zebra_0293.jpg;dataset/dataset_another/zebra_0293.jpg;zebra
C:\Users\student\PycharmProjects\pp_lab2-main\dataset\dataset_another\zebra_0294.jpg;dataset/dataset_another/zebra_0294.jpg;zebra
C:\Users\student\PycharmProjects\pp_lab2-main\dataset\dataset_another\zebra_0295.jpg;dataset/dataset_another/zebra_0295.jpg;zebra
C:\Users\student\PycharmProjects\pp_lab2-main\dataset\dataset_another\zebra_0296.jpg;dataset/dataset_another/zebra_0296.jpg;zebra
C:\Users\student\PycharmProjects\pp_lab2-main\dataset\dataset_another\zebra_0297.jpg;dataset/dataset_another/zebra_0297.jpg;zebra
C:\Users\student\PycharmProjects\pp_lab2-main\dataset\dataset_another\zebra_0298.jpg;dataset/dataset_another/zebra_0298.jpg;zebra
C:\Users\student\PycharmProjects\pp_lab2-main\dataset\dataset_another\zebra_0299.jpg;dataset/dataset_another/zebra_0299.jpg;zebra
C:\Users\student\PycharmProjects\pp_lab2-main\dataset\dataset_another\zebra_0300.jpg;dataset/dataset_another/zebra_0300.jpg;zebra
C:\Users\student\PycharmProjects\pp_lab2-main\dataset\dataset_another\zebra_0301.jpg;dataset/dataset_another/zebra_0301.jpg;zebra
C:\Users\student\PycharmProjects\pp_lab2-main\dataset\dataset_another\zebra_0302.jpg;dataset/dataset_another/zebra_0302.jpg;zebra
C:\Users\student\PycharmProjects\pp_lab2-main\dataset\dataset_another\zebra_0303.jpg;dataset/dataset_another/zebra_0303.jpg;zebra
C:\Users\student\PycharmProjects\pp_lab2-main\dataset\dataset_another\zebra_0304.jpg;dataset/dataset_another/zebra_0304.jpg;zebra
C:\Users\student\PycharmProjects\pp_lab2-main\dataset\dataset_another\zebra_0305.jpg;dataset/dataset_another/zebra_0305.jpg;zebra
C:\Users\student\PycharmProjects\pp_lab2-main\dataset\dataset_another\zebra_0306.jpg;dataset/dataset_another/zebra_0306.jpg;zebra
C:\Users\student\PycharmProjects\pp_lab2-main\dataset\dataset_another\zebra_0307.jpg;dataset/dataset_another/zebra_0307.jpg;zebra
C:\Users\student\PycharmProjects\pp_lab2-main\dataset\dataset_another\zebra_0308.jpg;dataset/dataset_another/zebra_0308.jpg;zebra
C:\Users\student\PycharmProjects\pp_lab2-main\dataset\dataset_another\zebra_0309.jpg;dataset/dataset_another/zebra_0309.jpg;zebra
C:\Users\student\PycharmProjects\pp_lab2-main\dataset\dataset_another\zebra_0310.jpg;dataset/dataset_another/zebra_0310.jpg;zebra
C:\Users\student\PycharmProjects\pp_lab2-main\dataset\dataset_another\zebra_0311.jpg;dataset/dataset_another/zebra_0311.jpg;zebra
C:\Users\student\PycharmProjects\pp_lab2-main\dataset\dataset_another\zebra_0312.jpg;dataset/dataset_another/zebra_0312.jpg;zebra
C:\Users\student\PycharmProjects\pp_lab2-main\dataset\dataset_another\zebra_0313.jpg;dataset/dataset_another/zebra_0313.jpg;zebra
C:\Users\student\PycharmProjects\pp_lab2-main\dataset\dataset_another\zebra_0314.jpg;dataset/dataset_another/zebra_0314.jpg;zebra
C:\Users\student\PycharmProjects\pp_lab2-main\dataset\dataset_another\zebra_0315.jpg;dataset/dataset_another/zebra_0315.jpg;zebra
C:\Users\student\PycharmProjects\pp_lab2-main\dataset\dataset_another\zebra_0316.jpg;dataset/dataset_another/zebra_0316.jpg;zebra
C:\Users\student\PycharmProjects\pp_lab2-main\dataset\dataset_another\zebra_0317.jpg;dataset/dataset_another/zebra_0317.jpg;zebra
C:\Users\student\PycharmProjects\pp_lab2-main\dataset\dataset_another\zebra_0318.jpg;dataset/dataset_another/zebra_0318.jpg;zebra
C:\Users\student\PycharmProjects\pp_lab2-main\dataset\dataset_another\zebra_0319.jpg;dataset/dataset_another/zebra_0319.jpg;zebra
C:\Users\student\PycharmProjects\pp_lab2-main\dataset\dataset_another\zebra_0320.jpg;dataset/dataset_another/zebra_0320.jpg;zebra
C:\Users\student\PycharmProjects\pp_lab2-main\dataset\dataset_another\zebra_0321.jpg;dataset/dataset_another/zebra_0321.jpg;zebra
C:\Users\student\PycharmProjects\pp_lab2-main\dataset\dataset_another\zebra_0322.jpg;dataset/dataset_another/zebra_0322.jpg;zebra
C:\Users\student\PycharmProjects\pp_lab2-main\dataset\dataset_another\zebra_0323.jpg;dataset/dataset_another/zebra_0323.jpg;zebra
C:\Users\student\PycharmProjects\pp_lab2-main\dataset\dataset_another\zebra_0324.jpg;dataset/dataset_another/zebra_0324.jpg;zebra
C:\Users\student\PycharmProjects\pp_lab2-main\dataset\dataset_another\zebra_0325.jpg;dataset/dataset_another/zebra_0325.jpg;zebra
C:\Users\student\PycharmProjects\pp_lab2-main\dataset\dataset_another\zebra_0326.jpg;dataset/dataset_another/zebra_0326.jpg;zebra
C:\Users\student\PycharmProjects\pp_lab2-main\dataset\dataset_another\zebra_0327.jpg;dataset/dataset_another/zebra_0327.jpg;zebra
C:\Users\student\PycharmProjects\pp_lab2-main\dataset\dataset_another\zebra_0328.jpg;dataset/dataset_another/zebra_0328.jpg;zebra
C:\Users\student\PycharmProjects\pp_lab2-main\dataset\dataset_another\zebra_0329.jpg;dataset/dataset_another/zebra_0329.jpg;zebra
C:\Users\student\PycharmProjects\pp_lab2-main\dataset\dataset_another\zebra_0330.jpg;dataset/dataset_another/zebra_0330.jpg;zebra
C:\Users\student\PycharmProjects\pp_lab2-main\dataset\dataset_another\zebra_0331.jpg;dataset/dataset_another/zebra_0331.jpg;zebra
C:\Users\student\PycharmProjects\pp_lab2-main\dataset\dataset_another\zebra_0332.jpg;dataset/dataset_another/zebra_0332.jpg;zebra
C:\Users\student\PycharmProjects\pp_lab2-main\dataset\dataset_another\zebra_0333.jpg;dataset/dataset_another/zebra_0333.jpg;zebra
C:\Users\student\PycharmProjects\pp_lab2-main\dataset\dataset_another\zebra_0334.jpg;dataset/dataset_another/zebra_0334.jpg;zebra
C:\Users\student\PycharmProjects\pp_lab2-main\dataset\dataset_another\zebra_0335.jpg;dataset/dataset_another/zebra_0335.jpg;zebra
C:\Users\student\PycharmProjects\pp_lab2-main\dataset\dataset_another\zebra_0336.jpg;dataset/dataset_another/zebra_0336.jpg;zebra
C:\Users\student\PycharmProjects\pp_lab2-main\dataset\dataset_another\zebra_0337.jpg;dataset/dataset_another/zebra_0337.jpg;zebra
C:\Users\student\PycharmProjects\pp_lab2-main\dataset\dataset_another\zebra_0338.jpg;dataset/dataset_another/zebra_0338.jpg;zebra
C:\Users\student\PycharmProjects\pp_lab2-main\dataset\dataset_another\zebra_0339.jpg;dataset/dataset_another/zebra_0339.jpg;zebra
C:\Users\student\PycharmProjects\pp_lab2-main\dataset\dataset_another\zebra_0340.jpg;dataset/dataset_another/zebra_0340.jpg;zebra
C:\Users\student\PycharmProjects\pp_lab2-main\dataset\dataset_another\zebra_0341.jpg;dataset/dataset_another/zebra_0341.jpg;zebra
C:\Users\student\PycharmProjects\pp_lab2-main\dataset\dataset_another\zebra_0342.jpg;dataset/dataset_another/zebra_0342.jpg;zebra
C:\Users\student\PycharmProjects\pp_lab2-main\dataset\dataset_another\zebra_0343.jpg;dataset/dataset_another/zebra_0343.jpg;zebra
C:\Users\student\PycharmProjects\pp_lab2-main\dataset\dataset_another\zebra_0344.jpg;dataset/dataset_another/zebra_0344.jpg;zebra
C:\Users\student\PycharmProjects\pp_lab2-main\dataset\dataset_another\zebra_0345.jpg;dataset/dataset_another/zebra_0345.jpg;zebra
C:\Users\student\PycharmProjects\pp_lab2-main\dataset\dataset_another\zebra_0346.jpg;dataset/dataset_another/zebra_0346.jpg;zebra
C:\Users\student\PycharmProjects\pp_lab2-main\dataset\dataset_another\zebra_0347.jpg;dataset/dataset_another/zebra_0347.jpg;zebra
C:\Users\student\PycharmProjects\pp_lab2-main\dataset\dataset_another\zebra_0348.jpg;dataset/dataset_another/zebra_0348.jpg;zebra
C:\Users\student\PycharmProjects\pp_lab2-main\dataset\dataset_another\zebra_0349.jpg;dataset/dataset_another/zebra_0349.jpg;zebra
C:\Users\student\PycharmProjects\pp_lab2-main\dataset\dataset_another\zebra_0350.jpg;dataset/dataset_another/zebra_0350.jpg;zebra
C:\Users\student\PycharmProjects\pp_lab2-main\dataset\dataset_another\zebra_0351.jpg;dataset/dataset_another/zebra_0351.jpg;zebra
C:\Users\student\PycharmProjects\pp_lab2-main\dataset\dataset_another\zebra_0352.jpg;dataset/dataset_another/zebra_0352.jpg;zebra
C:\Users\student\PycharmProjects\pp_lab2-main\dataset\dataset_another\zebra_0353.jpg;dataset/dataset_another/zebra_0353.jpg;zebra
C:\Users\student\PycharmProjects\pp_lab2-main\dataset\dataset_another\zebra_0354.jpg;dataset/dataset_another/zebra_0354.jpg;zebra
C:\Users\student\PycharmProjects\pp_lab2-main\dataset\dataset_another\zebra_0355.jpg;dataset/dataset_another/zebra_0355.jpg;zebra
C:\Users\student\PycharmProjects\pp_lab2-main\dataset\dataset_another\zebra_0356.jpg;dataset/dataset_another/zebra_0356.jpg;zebra
C:\Users\student\PycharmProjects\pp_lab2-main\dataset\dataset_another\zebra_0357.jpg;dataset/dataset_another/zebra_0357.jpg;zebra
C:\Users\student\PycharmProjects\pp_lab2-main\dataset\dataset_another\zebra_0358.jpg;dataset/dataset_another/zebra_0358.jpg;zebra
C:\Users\student\PycharmProjects\pp_lab2-main\dataset\dataset_another\zebra_0359.jpg;dataset/dataset_another/zebra_0359.jpg;zebra
C:\Users\student\PycharmProjects\pp_lab2-main\dataset\dataset_another\zebra_0360.jpg;dataset/dataset_another/zebra_0360.jpg;zebra
C:\Users\student\PycharmProjects\pp_lab2-main\dataset\dataset_another\zebra_0361.jpg;dataset/dataset_another/zebra_0361.jpg;zebra
C:\Users\student\PycharmProjects\pp_lab2-main\dataset\dataset_another\zebra_0362.jpg;dataset/dataset_another/zebra_0362.jpg;zebra
C:\Users\student\PycharmProjects\pp_lab2-main\dataset\dataset_another\zebra_0363.jpg;dataset/dataset_another/zebra_0363.jpg;zebra
C:\Users\student\PycharmProjects\pp_lab2-main\dataset\dataset_another\zebra_0364.jpg;dataset/dataset_another/zebra_0364.jpg;zebra
C:\Users\student\PycharmProjects\pp_lab2-main\dataset\dataset_another\zebra_0365.jpg;dataset/dataset_another/zebra_0365.jpg;zebra
C:\Users\student\PycharmProjects\pp_lab2-main\dataset\dataset_another\zebra_0366.jpg;dataset/dataset_another/zebra_0366.jpg;zebra
C:\Users\student\PycharmProjects\pp_lab2-main\dataset\dataset_another\zebra_0367.jpg;dataset/dataset_another/zebra_0367.jpg;zebra
C:\Users\student\PycharmProjects\pp_lab2-main\dataset\dataset_another\zebra_0368.jpg;dataset/dataset_another/zebra_0368.jpg;zebra
C:\Users\student\PycharmProjects\pp_lab2-main\dataset\dataset_another\zebra_0369.jpg;dataset/dataset_another/zebra_0369.jpg;zebra
C:\Users\student\PycharmProjects\pp_lab2-main\dataset\dataset_another\zebra_0370.jpg;dataset/dataset_another/zebra_0370.jpg;zebra
C:\Users\student\PycharmProjects\pp_lab2-main\dataset\dataset_another\zebra_0371.jpg;dataset/dataset_another/zebra_0371.jpg;zebra
C:\Users\student\PycharmProjects\pp_lab2-main\dataset\dataset_another\zebra_0372.jpg;dataset/dataset_another/zebra_0372.jpg;zebra
C:\Users\student\PycharmProjects\pp_lab2-main\dataset\dataset_another\zebra_0373.jpg;dataset/dataset_another/zebra_0373.jpg;zebra
C:\Users\student\PycharmProjects\pp_lab2-main\dataset\dataset_another\zebra_0374.jpg;dataset/dataset_another/zebra_0374.jpg;zebra
C:\Users\student\PycharmProjects\pp_lab2-main\dataset\dataset_another\zebra_0375.jpg;dataset/dataset_another/zebra_0375.jpg;zebra
C:\Users\student\PycharmProjects\pp_lab2-main\dataset\dataset_another\zebra_0376.jpg;dataset/dataset_another/zebra_0376.jpg;zebra
C:\Users\student\PycharmProjects\pp_lab2-main\dataset\dataset_another\zebra_0377.jpg;dataset/dataset_another/zebra_0377.jpg;zebra
C:\Users\student\PycharmProjects\pp_lab2-main\dataset\dataset_another\zebra_0378.jpg;dataset/dataset_another/zebra_0378.jpg;zebra
C:\Users\student\PycharmProjects\pp_lab2-main\dataset\dataset_another\zebra_0379.jpg;dataset/dataset_another/zebra_0379.jpg;zebra
C:\Users\student\PycharmProjects\pp_lab2-main\dataset\dataset_another\zebra_0380.jpg;dataset/dataset_another/zebra_0380.jpg;zebra
C:\Users\student\PycharmProjects\pp_lab2-main\dataset\dataset_another\zebra_0381.jpg;dataset/dataset_another/zebra_0381.jpg;zebra
C:\Users\student\PycharmProjects\pp_lab2-main\dataset\dataset_another\zebra_0382.jpg;dataset/dataset_another/zebra_0382.jpg;zebra
C:\Users\student\PycharmProjects\pp_lab2-main\dataset\dataset_another\zebra_0383.jpg;dataset/dataset_another/zebra_0383.jpg;zebra
C:\Users\student\PycharmProjects\pp_lab2-main\dataset\dataset_another\zebra_0384.jpg;dataset/dataset_another/zebra_0384.jpg;zebra
C:\Users\student\PycharmProjects\pp_lab2-main\dataset\dataset_another\zebra_0385.jpg;dataset/dataset_another/zebra_0385.jpg;zebra
C:\Users\student\PycharmProjects\pp_lab2-main\dataset\dataset_another\zebra_0386.jpg;dataset/dataset_another/zebra_0386.jpg;zebra
C:\Users\student\PycharmProjects\pp_lab2-main\dataset\dataset_another\zebra_0387.jpg;dataset/dataset_another/zebra_0387.jpg;zebra
C:\Users\student\PycharmProjects\pp_lab2-main\dataset\dataset_another\zebra_0388.jpg;dataset/dataset_another/zebra_0388.jpg;zebra
C:\Users\student\PycharmProjects\pp_lab2-main\dataset\dataset_another\zebra_0389.jpg;dataset/dataset_another/zebra_0389.jpg;zebra
C:\Users\student\PycharmProjects\pp_lab2-main\dataset\dataset_another\zebra_0390.jpg;dataset/dataset_another/zebra_0390.jpg;zebra
C:\Users\student\PycharmProjects\pp_lab2-main\dataset\dataset_another\zebra_0391.jpg;dataset/dataset_another/zebra_0391.jpg;zebra
C:\Users\student\PycharmProjects\pp_lab2-main\dataset\dataset_another\zebra_0392.jpg;dataset/dataset_another/zebra_0392.jpg;zebra
C:\Users\student\PycharmProjects\pp_lab2-main\dataset\dataset_another\zebra_0393.jpg;dataset/dataset_another/zebra_0393.jpg;zebra
